iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
ITA,Europe,Italy,2020-03-24,63927.0,4789.0,6077.0,601.0,1057.312,79.207,100.51,9.94,21496.0,296964.0,4.912,0.356,21187.0,0.35,tests performed,91.67,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2020-03-25,69176.0,5249.0,6820.0,743.0,1144.127,86.815,112.798,12.289,27481.0,324445.0,5.366,0.455,22701.0,0.375,tests performed,91.67,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2020-03-26,74386.0,5210.0,7505.0,685.0,1230.297,86.17,124.128,11.329,36615.0,361060.0,5.972,0.606,25469.0,0.421,tests performed,91.67,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2020-03-27,80539.0,6153.0,8165.0,660.0,1332.064,101.767,135.044,10.916,33019.0,394079.0,6.518,0.546,26742.0,0.442,tests performed,91.67,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2020-03-28,86498.0,5959.0,9136.0,971.0,1430.622,98.558,151.104,16.06,35447.0,429526.0,7.104,0.586,28043.0,0.464,tests performed,91.67,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2020-03-29,92472.0,5974.0,10023.0,887.0,1529.428,98.806,165.774,14.67,24504.0,454030.0,7.509,0.405,27947.0,0.462,tests performed,91.67,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2020-03-30,97689.0,5217.0,10781.0,758.0,1615.714,86.286,178.311,12.537,23329.0,477359.0,7.895,0.386,28842.0,0.477,tests performed,91.67,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2020-03-31,101739.0,4050.0,11591.0,810.0,1682.698,66.984,191.708,13.397,29609.0,506968.0,8.385,0.49,30001.0,0.496,tests performed,91.67,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2020-04-01,105792.0,4053.0,12430.0,839.0,1749.732,67.034,205.584,13.877,34455.0,541423.0,8.955,0.57,30997.0,0.513,tests performed,91.67,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2020-04-02,110574.0,4782.0,13157.0,727.0,1828.823,79.091,217.608,12.024,39809.0,581232.0,9.613,0.658,31453.0,0.52,tests performed,91.67,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51
