iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
SEN,Africa,Senegal,2020-03-26,99.0,13.0,0.0,0.0,5.913,0.776,0.0,0.0,130.0,722.0,0.043,0.008,80.0,0.005,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-03-27,105.0,6.0,0.0,0.0,6.271,0.358,0.0,0.0,144.0,866.0,0.052,0.009,93.0,0.006,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-03-28,119.0,14.0,0.0,0.0,7.107,0.836,0.0,0.0,98.0,964.0,0.058,0.006,103.0,0.006,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-03-29,130.0,11.0,0.0,0.0,7.764,0.657,0.0,0.0,151.0,1115.0,0.067,0.009,112.0,0.007,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-03-30,142.0,12.0,0.0,0.0,8.481,0.717,0.0,0.0,87.0,1202.0,0.072,0.005,116.0,0.007,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-03-31,162.0,20.0,0.0,0.0,9.675,1.194,0.0,0.0,97.0,1299.0,0.078,0.006,121.0,0.007,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-01,175.0,13.0,0.0,0.0,10.452,0.776,0.0,0.0,195.0,1494.0,0.089,0.012,129.0,0.008,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-02,190.0,15.0,1.0,1.0,11.347,0.896,0.06,0.06,127.0,1621.0,0.097,0.008,128.0,0.008,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-03,195.0,5.0,1.0,0.0,11.646,0.299,0.06,0.0,153.0,1774.0,0.106,0.009,130.0,0.008,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-04,207.0,12.0,1.0,0.0,12.363,0.717,0.06,0.0,177.0,1951.0,0.117,0.011,141.0,0.008,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-05,219.0,12.0,2.0,1.0,13.079,0.717,0.119,0.06,92.0,2043.0,0.122,0.005,133.0,0.008,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-06,222.0,3.0,2.0,0.0,13.259,0.179,0.119,0.0,95.0,2138.0,0.128,0.006,134.0,0.008,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-07,226.0,4.0,2.0,0.0,13.497,0.239,0.119,0.0,110.0,2248.0,0.134,0.007,136.0,0.008,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-08,237.0,11.0,2.0,0.0,14.154,0.657,0.119,0.0,108.0,2356.0,0.141,0.006,123.0,0.007,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-09,244.0,7.0,2.0,0.0,14.572,0.418,0.119,0.0,199.0,2555.0,0.153,0.012,133.0,0.008,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-10,250.0,6.0,2.0,0.0,14.931,0.358,0.119,0.0,195.0,2750.0,0.164,0.012,139.0,0.008,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-11,265.0,15.0,2.0,0.0,15.827,0.896,0.119,0.0,173.0,2923.0,0.175,0.01,139.0,0.008,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-12,278.0,13.0,2.0,0.0,16.603,0.776,0.119,0.0,104.0,3027.0,0.181,0.006,141.0,0.008,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-13,280.0,2.0,2.0,0.0,16.722,0.119,0.119,0.0,144.0,3171.0,0.189,0.009,148.0,0.009,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-14,291.0,11.0,2.0,0.0,17.379,0.657,0.119,0.0,272.0,3443.0,0.206,0.016,171.0,0.01,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-15,299.0,8.0,2.0,0.0,17.857,0.478,0.119,0.0,227.0,3670.0,0.219,0.014,188.0,0.011,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-16,314.0,15.0,2.0,0.0,18.753,0.896,0.119,0.0,435.0,4105.0,0.245,0.026,221.0,0.013,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-17,335.0,21.0,2.0,0.0,20.007,1.254,0.119,0.0,297.0,4402.0,0.263,0.018,236.0,0.014,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-18,342.0,7.0,3.0,1.0,20.425,0.418,0.179,0.06,226.0,4628.0,0.276,0.013,244.0,0.015,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-19,350.0,8.0,3.0,0.0,20.903,0.478,0.179,0.0,313.0,4941.0,0.295,0.019,273.0,0.016,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-20,367.0,17.0,4.0,1.0,21.918,1.015,0.239,0.06,281.0,5222.0,0.312,0.017,293.0,0.017,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-21,377.0,10.0,5.0,1.0,22.516,0.597,0.299,0.06,466.0,5688.0,0.34,0.028,321.0,0.019,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-22,412.0,35.0,5.0,0.0,24.606,2.09,0.299,0.0,482.0,6170.0,0.368,0.029,357.0,0.021,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-23,442.0,30.0,6.0,1.0,26.398,1.792,0.358,0.06,387.0,6557.0,0.392,0.023,350.0,0.021,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-24,479.0,37.0,6.0,0.0,28.607,2.21,0.358,0.0,528.0,7085.0,0.423,0.032,383.0,0.023,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-25,545.0,66.0,7.0,1.0,32.549,3.942,0.418,0.06,703.0,7788.0,0.465,0.042,451.0,0.027,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-26,614.0,69.0,7.0,0.0,36.67,4.121,0.418,0.0,579.0,8367.0,0.5,0.035,489.0,0.029,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-27,671.0,57.0,9.0,2.0,40.074,3.404,0.538,0.119,677.0,9044.0,0.54,0.04,546.0,0.033,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-28,735.0,64.0,9.0,0.0,43.897,3.822,0.538,0.0,873.0,9917.0,0.592,0.052,604.0,0.036,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-29,823.0,88.0,9.0,0.0,49.152,5.256,0.538,0.0,800.0,10717.0,0.64,0.048,650.0,0.039,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-04-30,882.0,59.0,9.0,0.0,52.676,3.524,0.538,0.0,1161.0,11878.0,0.709,0.069,760.0,0.045,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-01,933.0,51.0,9.0,0.0,55.722,3.046,0.538,0.0,901.0,12779.0,0.763,0.054,813.0,0.049,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-02,1024.0,91.0,9.0,0.0,61.156,5.435,0.538,0.0,1190.0,13969.0,0.834,0.071,883.0,0.053,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-03,1115.0,91.0,9.0,0.0,66.591,5.435,0.538,0.0,810.0,14779.0,0.883,0.048,916.0,0.055,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-04,1182.0,67.0,9.0,0.0,70.593,4.001,0.538,0.0,807.0,15586.0,0.931,0.048,935.0,0.056,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-05,1271.0,89.0,10.0,1.0,75.908,5.315,0.597,0.06,702.0,16288.0,0.973,0.042,910.0,0.054,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-06,1329.0,58.0,11.0,1.0,79.372,3.464,0.657,0.06,1182.0,17470.0,1.043,0.071,965.0,0.058,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-07,1433.0,104.0,12.0,1.0,85.583,6.211,0.717,0.06,1027.0,18497.0,1.105,0.061,946.0,0.056,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-08,1492.0,59.0,13.0,1.0,89.107,3.524,0.776,0.06,872.0,19369.0,1.157,0.052,941.0,0.056,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-09,1551.0,59.0,14.0,1.0,92.631,3.524,0.836,0.06,848.0,20217.0,1.207,0.051,893.0,0.053,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-10,1634.0,83.0,17.0,3.0,97.588,4.957,1.015,0.179,1356.0,21573.0,1.288,0.081,971.0,0.058,tests performed,77.78,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-11,1709.0,75.0,19.0,2.0,102.067,4.479,1.135,0.119,917.0,22490.0,1.343,0.055,986.0,0.059,tests performed,72.22,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-12,1886.0,177.0,19.0,0.0,112.638,10.571,1.135,0.0,1099.0,23589.0,1.409,0.066,1043.0,0.062,tests performed,72.22,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-13,1995.0,109.0,19.0,0.0,119.148,6.51,1.135,0.0,920.0,24509.0,1.464,0.055,1006.0,0.06,tests performed,72.22,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-14,2105.0,110.0,22.0,3.0,125.717,6.57,1.314,0.179,992.0,25501.0,1.523,0.059,1001.0,0.06,tests performed,72.22,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-15,2189.0,84.0,23.0,1.0,130.734,5.017,1.374,0.06,1128.0,26629.0,1.59,0.067,1037.0,0.062,tests performed,72.22,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-16,2310.0,121.0,25.0,2.0,137.96,7.226,1.493,0.119,989.0,27618.0,1.649,0.059,1057.0,0.063,tests performed,72.22,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-17,2429.0,119.0,25.0,0.0,145.067,7.107,1.493,0.0,816.0,28434.0,1.698,0.049,980.0,0.059,tests performed,72.22,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-18,2480.0,51.0,26.0,1.0,148.113,3.046,1.553,0.06,1072.0,29506.0,1.762,0.064,1002.0,0.06,tests performed,72.22,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
SEN,Africa,Senegal,2020-05-19,2544.0,64.0,26.0,0.0,151.936,3.822,1.553,0.0,930.0,30436.0,1.818,0.056,978.0,0.058,tests performed,72.22,16743930.0,82.328,18.7,3.008,1.796,2470.58,38.0,241.219,2.42,0.4,16.6,20.859,,67.94
