iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
KOR,Asia,South Korea,2020-07-23,13938.0,59.0,297.0,0.0,271.859,1.151,5.793,0.0,9116.0,1479436.0,28.856,0.178,8785.0,0.171,people tested,,51269183.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03
KOR,Asia,South Korea,2020-07-24,13979.0,41.0,298.0,1.0,272.659,0.8,5.812,0.02,10332.0,1489768.0,29.058,0.202,8837.0,0.172,people tested,,51269183.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03
KOR,Asia,South Korea,2020-07-25,14092.0,113.0,298.0,0.0,274.863,2.204,5.812,0.0,9185.0,1498953.0,29.237,0.179,8810.0,0.172,people tested,,51269183.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03
KOR,Asia,South Korea,2020-07-26,14150.0,58.0,298.0,0.0,275.994,1.131,5.812,0.0,4759.0,1503712.0,29.33,0.093,8624.0,0.168,people tested,,51269183.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03
SSD,Africa,South Sudan,2020-04-06,1.0,1.0,0.0,0.0,0.089,0.089,0.0,0.0,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-07,1.0,0.0,0.0,0.0,0.089,0.0,0.0,0.0,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-08,1.0,0.0,0.0,0.0,0.089,0.0,0.0,0.0,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-09,2.0,1.0,0.0,0.0,0.179,0.089,0.0,0.0,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-10,2.0,0.0,0.0,0.0,0.179,0.0,0.0,0.0,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-11,3.0,1.0,0.0,0.0,0.268,0.089,0.0,0.0,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-12,4.0,1.0,0.0,0.0,0.357,0.089,0.0,0.0,,,,,,,,81.48,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-13,4.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,,,,,,,,81.48,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-14,4.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,,,,,,,,81.48,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-15,4.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,,,,,,,,81.48,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-16,4.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,,,,,,,,81.48,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-17,4.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,,,,,,,,81.48,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-18,4.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-19,4.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-20,4.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-21,4.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-22,4.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-23,4.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-24,4.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-25,5.0,1.0,0.0,0.0,0.447,0.089,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-26,5.0,0.0,0.0,0.0,0.447,0.0,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-27,6.0,1.0,0.0,0.0,0.536,0.089,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-28,6.0,0.0,0.0,0.0,0.536,0.0,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-29,34.0,28.0,0.0,0.0,3.037,2.501,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-04-30,34.0,0.0,0.0,0.0,3.037,0.0,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-01,35.0,1.0,0.0,0.0,3.127,0.089,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-02,45.0,10.0,0.0,0.0,4.02,0.893,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-03,45.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-04,46.0,1.0,0.0,0.0,4.109,0.089,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-05,46.0,0.0,0.0,0.0,4.109,0.0,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-06,52.0,6.0,0.0,0.0,4.645,0.536,0.0,0.0,,,,,,,,83.33,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-07,74.0,22.0,0.0,0.0,6.611,1.965,0.0,0.0,,,,,,,,79.63,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-08,90.0,16.0,0.0,0.0,8.04,1.429,0.0,0.0,,,,,,,,75.93,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-09,120.0,30.0,0.0,0.0,10.72,2.68,0.0,0.0,,,,,,,,75.93,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-10,143.0,23.0,0.0,0.0,12.775,2.055,0.0,0.0,,,,,,,,75.93,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-11,156.0,13.0,0.0,0.0,13.936,1.161,0.0,0.0,,,,,,,,75.93,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-12,156.0,0.0,0.0,0.0,13.936,0.0,0.0,0.0,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-13,194.0,38.0,0.0,0.0,17.331,3.395,0.0,0.0,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-14,203.0,9.0,0.0,0.0,18.135,0.804,0.0,0.0,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-15,231.0,28.0,1.0,1.0,20.637,2.501,0.089,0.089,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-16,236.0,5.0,4.0,3.0,21.083,0.447,0.357,0.268,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-17,236.0,0.0,4.0,0.0,21.083,0.0,0.357,0.0,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-18,282.0,46.0,4.0,0.0,25.193,4.109,0.357,0.0,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-19,282.0,0.0,4.0,0.0,25.193,0.0,0.357,0.0,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-20,285.0,3.0,6.0,2.0,25.461,0.268,0.536,0.179,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
SSD,Africa,South Sudan,2020-05-21,285.0,0.0,6.0,0.0,25.461,0.0,0.536,0.0,,,,,,,,70.37,11193729.0,,19.2,3.441,2.032,1569.888,,280.775,10.43,,,,,57.85
