iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
IND,Asia,India,2020-05-14,78003.0,3722.0,2549.0,134.0,56.524,2.697,1.847,0.097,92791.0,1947041.0,1.411,0.067,84233.0,0.061,samples tested,81.94,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-05-15,81970.0,3967.0,2649.0,100.0,59.398,2.875,1.92,0.072,92911.0,2039952.0,1.478,0.067,86023.0,0.062,samples tested,81.94,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-05-16,85940.0,3970.0,2752.0,103.0,62.275,2.877,1.994,0.075,94325.0,2134277.0,1.547,0.068,87295.0,0.063,samples tested,81.94,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-05-17,90927.0,4987.0,2872.0,120.0,65.889,3.614,2.081,0.087,93365.0,2227642.0,1.614,0.068,88372.0,0.064,samples tested,81.94,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-05-18,96169.0,5242.0,3029.0,157.0,69.687,3.799,2.195,0.114,75150.0,2302792.0,1.669,0.054,89872.0,0.065,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-05-19,101139.0,4970.0,3163.0,134.0,73.289,3.601,2.292,0.097,101475.0,2404267.0,1.742,0.074,92098.0,0.067,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-05-20,106750.0,5611.0,3303.0,140.0,77.355,4.066,2.393,0.101,108121.0,2512388.0,1.821,0.078,94020.0,0.068,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-05-21,112359.0,5609.0,3435.0,132.0,81.419,4.064,2.489,0.096,103532.0,2615920.0,1.896,0.075,95554.0,0.069,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-05-22,118447.0,6088.0,3583.0,148.0,85.831,4.412,2.596,0.107,103514.0,2719434.0,1.971,0.075,97069.0,0.07,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-05-23,125101.0,6654.0,3720.0,137.0,90.653,4.822,2.696,0.099,115364.0,2834798.0,2.054,0.084,100074.0,0.073,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-05-24,131868.0,6767.0,3867.0,147.0,95.556,4.904,2.802,0.107,108623.0,2943421.0,2.133,0.079,102254.0,0.074,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-05-25,138845.0,6977.0,4021.0,154.0,100.612,5.056,2.914,0.112,90170.0,3033591.0,2.198,0.065,104400.0,0.076,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-05-26,145380.0,6535.0,4167.0,146.0,105.347,4.735,3.02,0.106,92528.0,3126119.0,2.265,0.067,103122.0,0.075,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-05-27,151767.0,6387.0,4337.0,170.0,109.976,4.628,3.143,0.123,116041.0,3242160.0,2.349,0.084,104253.0,0.076,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
