iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
CAN,North America,Canada,2020-07-02,104193.0,0.0,8591.0,0.0,2760.653,0.0,227.623,0.0,,,,,41507.0,1.1,people tested,68.98,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-03,104760.0,567.0,8642.0,51.0,2775.676,15.023,228.975,1.351,,2848168.0,75.464,,41412.0,1.097,people tested,68.98,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-04,105079.0,319.0,8663.0,21.0,2784.128,8.452,229.531,0.556,37502.0,2885670.0,76.457,0.994,41072.0,1.088,people tested,68.98,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-05,105305.0,226.0,8674.0,11.0,2790.116,5.988,229.823,0.291,29208.0,2914878.0,77.231,0.774,39234.0,1.04,people tested,68.98,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-06,105524.0,219.0,8684.0,10.0,2795.919,5.803,230.088,0.265,25971.0,2940849.0,77.919,0.688,37746.0,1.0,people tested,68.98,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-07,105923.0,399.0,8693.0,9.0,2806.49,10.572,230.326,0.238,34786.0,2975635.0,78.841,0.922,36289.0,0.961,people tested,68.98,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-08,106155.0,232.0,8711.0,18.0,2812.637,6.147,230.803,0.477,44461.0,3020096.0,80.019,1.178,35717.0,0.946,people tested,68.98,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-09,106422.0,267.0,8737.0,26.0,2819.712,7.074,231.492,0.689,35169.0,3055265.0,80.951,0.932,35163.0,0.932,people tested,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-10,106793.0,371.0,8749.0,12.0,2829.542,9.83,231.81,0.318,42852.0,3098117.0,82.086,1.135,35707.0,0.946,people tested,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-11,107114.0,321.0,8759.0,10.0,2838.047,8.505,232.075,0.265,44509.0,3142626.0,83.266,1.179,36708.0,0.973,people tested,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-12,107335.0,221.0,8773.0,14.0,2843.902,5.856,232.446,0.371,40814.0,3183440.0,84.347,1.081,38366.0,1.017,people tested,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-13,107579.0,244.0,8783.0,10.0,2850.367,6.465,232.711,0.265,29363.0,3212803.0,85.125,0.778,38851.0,1.029,people tested,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-14,108144.0,565.0,8790.0,7.0,2865.337,14.97,232.896,0.185,44729.0,3257532.0,86.31,1.185,40271.0,1.067,people tested,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-15,108475.0,331.0,8798.0,8.0,2874.107,8.77,233.108,0.212,44875.0,3302407.0,87.499,1.189,40330.0,1.069,people tested,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-16,108816.0,341.0,8810.0,12.0,2883.142,9.035,233.426,0.318,39410.0,3341817.0,88.543,1.044,40936.0,1.085,people tested,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-17,109253.0,437.0,8827.0,17.0,2894.721,11.579,233.876,0.45,45862.0,3387679.0,89.758,1.215,41366.0,1.096,people tested,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-18,109658.0,405.0,8839.0,12.0,2905.451,10.731,234.194,0.318,50286.0,3437965.0,91.091,1.332,42191.0,1.118,people tested,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-19,109658.0,0.0,8839.0,0.0,2905.451,0.0,234.194,0.0,43763.0,3481728.0,92.25,1.16,42613.0,1.129,people tested,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-20,110338.0,680.0,8852.0,13.0,2923.468,18.017,234.539,0.344,38738.0,3520466.0,93.277,1.026,43952.0,1.165,people tested,,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-21,111113.0,775.0,8858.0,6.0,2944.002,20.534,234.698,0.159,53088.0,3573554.0,94.683,1.407,45146.0,1.196,people tested,,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-22,111684.0,571.0,8862.0,4.0,2959.131,15.129,234.804,0.106,43098.0,3616652.0,95.825,1.142,44892.0,1.189,people tested,,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-23,112227.0,543.0,8870.0,8.0,2973.518,14.387,235.016,0.212,43126.0,3659778.0,96.968,1.143,45423.0,1.204,people tested,,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
CAN,North America,Canada,2020-07-24,112659.0,432.0,8874.0,4.0,2984.965,11.446,235.122,0.106,37544.0,3697322.0,97.963,0.995,44235.0,1.172,people tested,,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43
