iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
ZMB,Africa,Zambia,2020-06-11,1252.0,52.0,10.0,0.0,68.103,2.829,0.544,0.0,,,,,,,,39.81,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-12,1252.0,0.0,10.0,0.0,68.103,0.0,0.544,0.0,,,,,,,,39.81,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-13,1321.0,69.0,10.0,0.0,71.856,3.753,0.544,0.0,,,,,,,,39.81,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-14,1357.0,36.0,10.0,0.0,73.814,1.958,0.544,0.0,,,,,,,,39.81,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-15,1358.0,1.0,11.0,1.0,73.869,0.054,0.598,0.054,,,,,,,,39.81,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-16,1382.0,24.0,11.0,0.0,75.174,1.305,0.598,0.0,,,,,,,,39.81,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-17,1405.0,23.0,11.0,0.0,76.425,1.251,0.598,0.0,,,,,,,,39.81,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-18,1412.0,7.0,11.0,0.0,76.806,0.381,0.598,0.0,,,,,,,,39.81,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-19,1416.0,4.0,11.0,0.0,77.024,0.218,0.598,0.0,,,,,,,,39.81,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-20,1430.0,14.0,11.0,0.0,77.785,0.762,0.598,0.0,,,,,,,,39.81,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-21,1430.0,0.0,11.0,0.0,77.785,0.0,0.598,0.0,,,,,,,,39.81,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-22,1430.0,0.0,11.0,0.0,77.785,0.0,0.598,0.0,,,,,,,,39.81,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-23,1430.0,0.0,11.0,0.0,77.785,0.0,0.598,0.0,,,,,,,,39.81,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-24,1477.0,47.0,18.0,7.0,80.342,2.557,0.979,0.381,,,,,,,,39.81,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-25,1489.0,12.0,18.0,0.0,80.995,0.653,0.979,0.0,,,,,,,,50.93,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-26,1497.0,8.0,18.0,0.0,81.43,0.435,0.979,0.0,,,,,,,,50.93,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-27,1531.0,34.0,21.0,3.0,83.279,1.849,1.142,0.163,,,,,,,,50.93,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-28,1531.0,0.0,21.0,0.0,83.279,0.0,1.142,0.0,,,,,,,,50.93,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-29,1557.0,26.0,22.0,1.0,84.693,1.414,1.197,0.054,,,,,,,,50.93,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-06-30,1568.0,11.0,22.0,0.0,85.292,0.598,1.197,0.0,,,,,,,,50.93,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-07-01,1594.0,26.0,24.0,2.0,86.706,1.414,1.305,0.109,,,,,,,,50.93,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-07-02,1632.0,38.0,30.0,6.0,88.773,2.067,1.632,0.326,,,,,,,,50.93,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-07-03,1632.0,0.0,30.0,0.0,88.773,0.0,1.632,0.0,,,,,,,,50.93,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-07-04,1632.0,0.0,30.0,0.0,88.773,0.0,1.632,0.0,,,,,,,,50.93,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
ZMB,Africa,Zambia,2020-07-05,1632.0,0.0,30.0,0.0,88.773,0.0,1.632,0.0,,,,,,,,50.93,18383956.0,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2.0,63.89
