iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
DNK,Europe,Denmark,2020-06-02,11699.0,30.0,576.0,2.0,2019.784,5.179,99.444,0.345,15535.0,654240.0,112.952,2.682,11258.0,1.944,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-03,11734.0,35.0,580.0,4.0,2025.827,6.043,100.135,0.691,13459.0,667699.0,115.275,2.324,11068.0,1.911,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-04,11771.0,37.0,580.0,0.0,2032.215,6.388,100.135,0.0,11866.0,679565.0,117.324,2.049,10882.0,1.879,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-05,11811.0,40.0,582.0,2.0,2039.121,6.906,100.48,0.345,9656.0,689221.0,118.991,1.667,10579.0,1.826,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-06,11875.0,64.0,586.0,4.0,2050.17,11.049,101.17,0.691,7971.0,697192.0,120.367,1.376,10692.0,1.846,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-07,11924.0,49.0,587.0,1.0,2058.63,8.46,101.343,0.173,7746.0,704938.0,121.705,1.337,10708.0,1.849,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-08,11948.0,24.0,589.0,2.0,2062.773,4.144,101.688,0.345,16859.0,721797.0,124.615,2.911,11870.0,2.049,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-09,11962.0,14.0,593.0,4.0,2065.19,2.417,102.379,0.691,15648.0,737445.0,127.317,2.702,11886.0,2.052,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-10,12001.0,39.0,593.0,0.0,2071.923,6.733,102.379,0.0,14959.0,752404.0,129.899,2.583,12101.0,2.089,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-11,12016.0,15.0,593.0,0.0,2074.513,2.59,102.379,0.0,14548.0,766952.0,132.411,2.512,12484.0,2.155,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-12,12035.0,19.0,593.0,0.0,2077.793,3.28,102.379,0.0,14869.0,781821.0,134.978,2.567,13229.0,2.284,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-13,12099.0,64.0,594.0,1.0,2088.843,11.049,102.552,0.173,10009.0,791830.0,136.706,1.728,13520.0,2.334,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-14,12139.0,40.0,597.0,3.0,2095.748,6.906,103.07,0.518,9062.0,800892.0,138.271,1.565,13708.0,2.367,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-15,12193.0,54.0,597.0,0.0,2105.071,9.323,103.07,0.0,17714.0,818606.0,141.329,3.058,13830.0,2.388,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-16,12217.0,24.0,598.0,1.0,2109.215,4.144,103.242,0.173,18202.0,836808.0,144.471,3.143,14195.0,2.451,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-17,12250.0,33.0,598.0,0.0,2114.912,5.697,103.242,0.0,19226.0,856034.0,147.791,3.319,14804.0,2.556,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-18,12294.0,44.0,598.0,0.0,2122.508,7.596,103.242,0.0,17516.0,873550.0,150.815,3.024,15228.0,2.629,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-19,12344.0,50.0,600.0,2.0,2131.141,8.632,103.588,0.345,16990.0,890540.0,153.748,2.933,15531.0,2.681,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-20,12391.0,47.0,600.0,0.0,2139.255,8.114,103.588,0.0,12098.0,902638.0,155.837,2.089,15830.0,2.733,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-21,12391.0,0.0,600.0,0.0,2139.255,0.0,103.588,0.0,11415.0,914053.0,157.807,1.971,16166.0,2.791,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-22,12391.0,0.0,600.0,0.0,2139.255,0.0,103.588,0.0,21456.0,935509.0,161.512,3.704,16700.0,2.883,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-23,12527.0,136.0,602.0,2.0,2162.735,23.48,103.933,0.345,20913.0,956422.0,165.122,3.611,17088.0,2.95,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-24,12561.0,34.0,603.0,1.0,2168.605,5.87,104.105,0.173,20078.0,976500.0,168.589,3.466,17209.0,2.971,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-25,12615.0,54.0,603.0,0.0,2177.928,9.323,104.105,0.0,16830.0,993330.0,171.494,2.906,17111.0,2.954,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-26,12636.0,21.0,603.0,0.0,2181.553,3.626,104.105,0.0,15833.0,1009163.0,174.228,2.734,16946.0,2.926,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-27,12675.0,39.0,604.0,1.0,2188.287,6.733,104.278,0.173,9481.0,1018644.0,175.865,1.637,16572.0,2.861,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-28,12675.0,0.0,604.0,0.0,2188.287,0.0,104.278,0.0,9460.0,1028104.0,177.498,1.633,16293.0,2.813,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-29,12675.0,0.0,604.0,0.0,2188.287,0.0,104.278,0.0,18719.0,1046823.0,180.73,3.232,15902.0,2.745,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-06-30,12751.0,76.0,605.0,1.0,2201.408,13.121,104.451,0.173,17885.0,1064708.0,183.817,3.088,15469.0,2.671,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-07-01,12768.0,17.0,605.0,0.0,2204.343,2.935,104.451,0.0,17613.0,1082321.0,186.858,3.041,15117.0,2.61,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-07-02,12794.0,26.0,606.0,1.0,2208.831,4.489,104.623,0.173,15358.0,1097679.0,189.51,2.651,14907.0,2.574,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-07-03,12815.0,21.0,606.0,0.0,2212.457,3.626,104.623,0.0,14317.0,1111996.0,191.982,2.472,14690.0,2.536,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-07-04,12832.0,17.0,606.0,0.0,2215.392,2.935,104.623,0.0,9624.0,1121620.0,193.643,1.662,14711.0,2.54,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-07-05,12832.0,0.0,606.0,0.0,2215.392,0.0,104.623,0.0,9735.0,1131355.0,195.324,1.681,14750.0,2.547,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-07-06,12832.0,0.0,606.0,0.0,2215.392,0.0,104.623,0.0,17839.0,1149194.0,198.404,3.08,14624.0,2.525,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-07-07,12878.0,46.0,607.0,1.0,2223.334,7.942,104.796,0.173,16513.0,1165707.0,201.255,2.851,14428.0,2.491,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-07-08,12888.0,10.0,609.0,2.0,2225.06,1.726,105.141,0.345,15901.0,1181608.0,204.0,2.745,14184.0,2.449,tests performed,60.19,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-07-09,12900.0,12.0,609.0,0.0,2227.132,2.072,105.141,0.0,14301.0,1195909.0,206.469,2.469,14033.0,2.423,tests performed,60.19,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-07-10,12916.0,16.0,609.0,0.0,2229.894,2.762,105.141,0.0,14185.0,1210094.0,208.918,2.449,14014.0,2.419,tests performed,60.19,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
DNK,Europe,Denmark,2020-07-11,12946.0,30.0,609.0,0.0,2235.074,5.179,105.141,0.0,9650.0,1219744.0,210.584,1.666,14018.0,2.42,tests performed,60.19,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
