iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
LCA,North America,Saint Lucia,2020-06-06,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-07,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-08,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-09,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-10,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-11,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-12,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-13,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-14,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-15,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-16,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-17,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-18,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-19,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-20,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-21,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-22,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-23,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-24,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-25,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-26,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
LCA,North America,Saint Lucia,2020-06-27,19.0,0.0,0.0,0.0,103.469,0.0,0.0,0.0,,,,,,,,,183629.0,293.187,34.9,9.721,6.405,12951.839,,204.62,11.62,,,87.202,1.3,76.2
