iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
MEX,North America,Mexico,2020-04-09,3181.0,396.0,174.0,33.0,24.672,3.071,1.35,0.256,1628.0,31724.0,0.246,0.013,1624.0,0.013,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-10,3441.0,260.0,194.0,20.0,26.688,2.017,1.505,0.155,1919.0,33643.0,0.261,0.015,1652.0,0.013,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-11,3844.0,403.0,233.0,39.0,29.814,3.126,1.807,0.302,1373.0,35016.0,0.272,0.011,1694.0,0.013,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-12,4219.0,375.0,273.0,40.0,32.722,2.908,2.117,0.31,1186.0,36202.0,0.281,0.009,1749.0,0.014,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-13,4661.0,442.0,296.0,23.0,36.151,3.428,2.296,0.178,2792.0,38994.0,0.302,0.022,1864.0,0.014,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-14,5014.0,353.0,332.0,36.0,38.888,2.738,2.575,0.279,2870.0,41864.0,0.325,0.022,1991.0,0.015,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-15,5399.0,385.0,406.0,74.0,41.875,2.986,3.149,0.574,2765.0,44629.0,0.346,0.021,2076.0,0.016,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-16,5847.0,448.0,449.0,43.0,45.349,3.475,3.482,0.334,2663.0,47292.0,0.367,0.021,2224.0,0.017,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-17,6297.0,450.0,486.0,37.0,48.839,3.49,3.769,0.287,2991.0,50283.0,0.39,0.023,2377.0,0.018,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-18,6875.0,578.0,546.0,60.0,53.322,4.483,4.235,0.465,1606.0,51889.0,0.402,0.012,2410.0,0.019,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-19,7497.0,622.0,650.0,104.0,58.147,4.824,5.041,0.807,1474.0,53363.0,0.414,0.011,2452.0,0.019,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-20,8261.0,764.0,686.0,36.0,64.072,5.926,5.321,0.279,3550.0,56913.0,0.441,0.028,2560.0,0.02,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-21,8772.0,511.0,712.0,26.0,68.035,3.963,5.522,0.202,3283.0,60196.0,0.467,0.025,2619.0,0.02,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-22,9501.0,729.0,857.0,145.0,73.69,5.654,6.647,1.125,3166.0,63362.0,0.491,0.025,2676.0,0.021,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-23,10544.0,1043.0,970.0,113.0,81.779,8.089,7.523,0.876,3441.0,66803.0,0.518,0.027,2787.0,0.022,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-24,11633.0,1089.0,1069.0,99.0,90.225,8.446,8.291,0.768,3876.0,70679.0,0.548,0.03,2914.0,0.023,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-25,12872.0,1239.0,1221.0,152.0,99.835,9.61,9.47,1.179,2156.0,72835.0,0.565,0.017,2992.0,0.023,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-26,13842.0,970.0,1305.0,84.0,107.358,7.523,10.122,0.652,1890.0,74725.0,0.58,0.015,3052.0,0.024,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-27,14677.0,835.0,1351.0,46.0,113.835,6.476,10.478,0.357,4217.0,78942.0,0.612,0.033,3147.0,0.024,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-28,15529.0,852.0,1434.0,83.0,120.443,6.608,11.122,0.644,4326.0,83268.0,0.646,0.034,3296.0,0.026,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-29,16752.0,1223.0,1569.0,135.0,129.928,9.486,12.169,1.047,4648.0,87916.0,0.682,0.036,3508.0,0.027,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
MEX,North America,Mexico,2020-04-30,17799.0,1047.0,1732.0,163.0,138.049,8.121,13.433,1.264,5001.0,92917.0,0.721,0.039,3731.0,0.029,people tested,82.41,128932753.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05
