iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
VNM,Asia,Vietnam,2020-06-11,332.0,0.0,0.0,0.0,3.411,0.0,0.0,0.0,,,,,,,,65.74,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4
VNM,Asia,Vietnam,2020-06-12,332.0,0.0,0.0,0.0,3.411,0.0,0.0,0.0,,,,,,,,65.74,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4
VNM,Asia,Vietnam,2020-06-13,333.0,1.0,0.0,0.0,3.421,0.01,0.0,0.0,,,,,,,,65.74,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4
VNM,Asia,Vietnam,2020-06-14,334.0,1.0,0.0,0.0,3.431,0.01,0.0,0.0,,,,,,,,65.74,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4
VNM,Asia,Vietnam,2020-06-15,334.0,0.0,0.0,0.0,3.431,0.0,0.0,0.0,,,,,,,,65.74,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4
VNM,Asia,Vietnam,2020-06-16,334.0,0.0,0.0,0.0,3.431,0.0,0.0,0.0,,,,,,,,54.63,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4
VNM,Asia,Vietnam,2020-06-17,335.0,1.0,0.0,0.0,3.442,0.01,0.0,0.0,,,,,,,,54.63,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4
VNM,Asia,Vietnam,2020-06-18,335.0,0.0,0.0,0.0,3.442,0.0,0.0,0.0,,,,,,,,54.63,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4
VNM,Asia,Vietnam,2020-06-19,342.0,7.0,0.0,0.0,3.514,0.072,0.0,0.0,,,,,,,,54.63,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4
VNM,Asia,Vietnam,2020-06-20,349.0,7.0,0.0,0.0,3.585,0.072,0.0,0.0,,,,,,,,54.63,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4
VNM,Asia,Vietnam,2020-06-21,349.0,0.0,0.0,0.0,3.585,0.0,0.0,0.0,,,,,,,,54.63,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4
