iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
IRN,Asia,Iran,2020-02-23,28.0,10.0,5.0,1.0,0.333,0.119,0.06,0.012,,,,,,,,11.11,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68
IRN,Asia,Iran,2020-02-24,43.0,15.0,8.0,3.0,0.512,0.179,0.095,0.036,,,,,,,,11.11,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68
IRN,Asia,Iran,2020-02-25,61.0,18.0,12.0,4.0,0.726,0.214,0.143,0.048,,,,,,,,11.11,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68
IRN,Asia,Iran,2020-02-26,95.0,34.0,15.0,3.0,1.131,0.405,0.179,0.036,,,,,,,,20.37,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68
IRN,Asia,Iran,2020-02-27,139.0,44.0,19.0,4.0,1.655,0.524,0.226,0.048,,,,,,,,20.37,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68
IRN,Asia,Iran,2020-02-28,245.0,106.0,26.0,7.0,2.917,1.262,0.31,0.083,,,,,,,,20.37,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68
IRN,Asia,Iran,2020-02-29,388.0,143.0,34.0,8.0,4.619,1.703,0.405,0.095,,,,,,,,20.37,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68
IRN,Asia,Iran,2020-03-01,593.0,205.0,43.0,9.0,7.06,2.441,0.512,0.107,,,,,,,,20.37,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68
IRN,Asia,Iran,2020-03-02,978.0,385.0,54.0,11.0,11.644,4.584,0.643,0.131,,,,,,,,20.37,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68
IRN,Asia,Iran,2020-03-03,1501.0,523.0,66.0,12.0,17.871,6.227,0.786,0.143,,,,,,,,20.37,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68
IRN,Asia,Iran,2020-03-04,2336.0,835.0,77.0,11.0,27.812,9.941,0.917,0.131,,,,,,,,20.37,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68
IRN,Asia,Iran,2020-03-05,2922.0,586.0,92.0,15.0,34.789,6.977,1.095,0.179,,,,,,,,42.59,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68
