iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
SVK,Europe,Slovakia,2020-07-18,1965.0,14.0,28.0,0.0,359.914,2.564,5.129,0.0,2161.0,239795.0,43.921,0.396,1567.0,0.287,tests performed,37.96,5459643.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54
SVK,Europe,Slovakia,2020-07-19,1976.0,11.0,28.0,0.0,361.928,2.015,5.129,0.0,410.0,240205.0,43.996,0.075,1488.0,0.273,tests performed,37.96,5459643.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54
SVK,Europe,Slovakia,2020-07-20,1979.0,3.0,28.0,0.0,362.478,0.549,5.129,0.0,24.0,240229.0,44.001,0.004,1452.0,0.266,tests performed,37.96,5459643.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54
SVK,Europe,Slovakia,2020-07-21,1980.0,1.0,28.0,0.0,362.661,0.183,5.129,0.0,3333.0,243562.0,44.611,0.61,1762.0,0.323,tests performed,37.96,5459643.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54
SVK,Europe,Slovakia,2020-07-22,2021.0,41.0,28.0,0.0,370.171,7.51,5.129,0.0,2571.0,246133.0,45.082,0.471,1814.0,0.332,tests performed,37.96,5459643.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54
SVK,Europe,Slovakia,2020-07-23,2058.0,37.0,28.0,0.0,376.948,6.777,5.129,0.0,2251.0,248384.0,45.495,0.412,1802.0,0.33,tests performed,37.96,5459643.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54
SVK,Europe,Slovakia,2020-07-24,2089.0,31.0,28.0,0.0,382.626,5.678,5.129,0.0,2049.0,250433.0,45.87,0.375,1828.0,0.335,tests performed,37.96,5459643.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54
SVK,Europe,Slovakia,2020-07-25,2118.0,29.0,28.0,0.0,387.937,5.312,5.129,0.0,2275.0,252708.0,46.287,0.417,1845.0,0.338,tests performed,37.96,5459643.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54
SVK,Europe,Slovakia,2020-07-26,2141.0,23.0,28.0,0.0,392.15,4.213,5.129,0.0,,,,,,,,37.96,5459643.0,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54
SVN,Europe,Slovenia,2020-03-05,1.0,1.0,0.0,0.0,0.481,0.481,0.0,0.0,,,,,,,,11.11,2078932.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32
SVN,Europe,Slovenia,2020-03-06,6.0,5.0,0.0,0.0,2.886,2.405,0.0,0.0,,,,,,,,11.11,2078932.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32
SVN,Europe,Slovenia,2020-03-07,9.0,3.0,0.0,0.0,4.329,1.443,0.0,0.0,,,,,,,,16.67,2078932.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32
SVN,Europe,Slovenia,2020-03-08,12.0,3.0,0.0,0.0,5.772,1.443,0.0,0.0,,,,,,,,16.67,2078932.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32
SVN,Europe,Slovenia,2020-03-09,16.0,4.0,0.0,0.0,7.696,1.924,0.0,0.0,,,,,,,,16.67,2078932.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32
SVN,Europe,Slovenia,2020-03-11,31.0,15.0,0.0,0.0,14.912,7.215,0.0,0.0,,,,,,,,25.0,2078932.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32
SVN,Europe,Slovenia,2020-03-12,57.0,26.0,0.0,0.0,27.418,12.506,0.0,0.0,,3863.0,1.858,,,,tests performed,25.0,2078932.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32
SVN,Europe,Slovenia,2020-03-13,96.0,39.0,0.0,0.0,46.178,18.76,0.0,0.0,1197.0,5060.0,2.434,0.576,,,tests performed,25.0,2078932.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32
SVN,Europe,Slovenia,2020-03-14,141.0,45.0,0.0,0.0,67.823,21.646,0.0,0.0,916.0,5976.0,2.875,0.441,,,tests performed,28.7,2078932.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32
SVN,Europe,Slovenia,2020-03-15,181.0,40.0,0.0,0.0,87.064,19.241,0.0,0.0,590.0,6566.0,3.158,0.284,,,tests performed,28.7,2078932.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32
SVN,Europe,Slovenia,2020-03-16,219.0,38.0,0.0,0.0,105.343,18.279,0.0,0.0,871.0,7437.0,3.577,0.419,,,tests performed,50.93,2078932.0,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32
